"","FSCL_YY","OFFC_NM","PGM_NM","Y_YY_DFN_MEDI_KCUR_AMT"
"1","2013","중소기업청","중소기업수출촉진지원","96000"
"2","2013","중소기업청","중소기업수출촉진지원","134349"
"3","2013","중소기업청","중소기업수출촉진지원","7600"
"4","2013","중소기업청","중소기업기술개발지원","131361000"
"5","2013","중소기업청","중소기업수출촉진지원","50000"
"6","2013","중소기업청","중소기업수출촉진지원","18948000"
"7","2013","중소기업청","중소기업수출촉진지원","10690000"
"8","2013","중소기업청","중소기업수출촉진지원","600000"
"9","2013","중소기업청","중소기업수출촉진지원","5984786"
"10","2013","중소기업청","중소기업수출촉진지원","416000"
"11","2013","중소기업청","중소기업수출촉진지원","10000"
"12","2013","중소기업청","중소기업수출촉진지원","15000"
"13","2013","중소기업청","중소기업수출촉진지원","5600"
"14","2013","중소기업청","중소기업성장안정지원","7500000"
"15","2013","중소기업청","중소기업수출촉진지원","30000"
"16","2013","공정거래위원회","중소기업 경쟁여건 개선","85000"
"17","2013","중소기업청","중소기업수출촉진지원","33600"
"18","2013","중소기업청","중소기업기술개발지원","18379000"
"19","2013","공정거래위원회","중소기업 경쟁여건 개선","79000"
"20","2013","공정거래위원회","중소기업 경쟁여건 개선","5000"
"21","2013","중소기업청","중소기업수출촉진지원","430000"
"22","2013","중소기업청","중소기업수출촉진지원","1281000"
"23","2013","중소기업청","중소기업수출촉진지원","7200"
"24","2013","중소기업청","중소기업수출촉진지원","255000"
"25","2013","중소기업청","중소기업수출촉진지원","24736"
"26","2013","공정거래위원회","중소기업 경쟁여건 개선","180000"
"27","2013","중소기업청","중소기업수출촉진지원","30000"
"28","2013","공정거래위원회","중소기업 경쟁여건 개선","23000"
"29","2013","중소기업청","중소기업수출촉진지원","736354"
"30","2013","중소기업청","중소기업기술개발지원","8500000"
"31","2013","중소기업청","중소기업기술개발지원","300000000"
"32","2013","중소기업청","중소기업수출촉진지원","9000"
"33","2013","중소기업청","중소기업수출촉진지원","13000"
"34","2013","중소기업청","중소기업성장안정지원","1792000"
"35","2013","중소기업청","중소기업성장안정지원","181000"
"36","2013","중소기업청","중소기업수출촉진지원","2049200"
"37","2013","중소기업청","중소기업수출촉진지원","15214"
"38","2013","중소기업청","중소기업성장안정지원","42000"
"39","2013","중소기업청","중소기업수출촉진지원","464459"
"40","2013","중소기업청","중소기업수출촉진지원","15000"
"41","2013","중소기업청","중소기업수출촉진지원","4000"
"42","2013","중소기업청","중소기업수출촉진지원","90400"
"43","2013","중소기업청","중소기업성장안정지원","100000"
"44","2013","중소기업청","중소기업수출촉진지원","3800"
"45","2013","중소기업청","중소기업수출촉진지원","5000"
"46","2013","공정거래위원회","중소기업 경쟁여건 개선","25000"
"47","2013","중소기업청","중소기업수출촉진지원","1700"
"48","2013","중소기업청","중소기업수출촉진지원","203541"
"49","2013","중소기업청","중소기업수출촉진지원","30000"
"50","2013","중소기업청","중소기업성장안정지원","102000"
"51","2013","중소기업청","중소기업기술개발지원","78160000"
"52","2013","중소기업청","중소기업수출촉진지원","31400"
"53","2013","중소기업청","중소기업수출촉진지원","145000"
"54","2013","공정거래위원회","중소기업 경쟁여건 개선","100000"
"55","2013","공정거래위원회","중소기업 경쟁여건 개선","27000"
"56","2013","중소기업청","중소기업성장안정지원","100000"
"57","2013","중소기업청","중소기업성장안정지원","547000"
"58","2013","중소기업청","중소기업성장안정지원","3000"
"59","2013","중소기업청","중소기업성장안정지원","12000"
"60","2013","중소기업청","중소기업수출촉진지원","26000"
"61","2013","공정거래위원회","중소기업 경쟁여건 개선","653800"
"62","2013","중소기업청","중소기업수출촉진지원","5800"
"63","2013","중소기업청","중소기업수출촉진지원","30000"
"64","2013","중소기업청","중소기업기술개발지원","5500000"
"65","2013","중소기업청","중소기업기술개발지원","138878000"
"66","2013","공정거래위원회","중소기업 경쟁여건 개선","30000"
"67","2013","중소기업청","중소기업성장안정지원","3722000"
"68","2013","중소기업청","중소기업수출촉진지원","2000"
"69","2013","중소기업청","중소기업성장안정지원","95000000"
"70","2013","중소기업청","중소기업성장안정지원","50000000"
"71","2013","중소기업청","중소기업수출촉진지원","6975000"
"72","2013","중소기업청","중소기업신용보증지원","110000000"
"73","2013","공정거래위원회","중소기업 경쟁여건 개선","36000"
"74","2013","공정거래위원회","중소기업 경쟁여건 개선","31000"
"75","2013","중소기업청","중소기업신용보증지원","118000000"
"76","2013","중소기업청","중소기업기술개발지원","116593000"
"77","2013","중소기업청","중소기업수출촉진지원","30000"
"78","2013","중소기업청","중소기업수출촉진지원","12000"
"79","2013","중소기업청","중소기업수출촉진지원","909000"
"80","2013","공정거래위원회","중소기업 경쟁여건 개선","20000"
"81","2013","중소기업청","중소기업신용보증지원","216888000"
"82","2013","중소기업청","중소기업성장안정지원","1039000"
"83","2013","중소기업청","중소기업성장안정지원","150000000"
"84","2013","공정거래위원회","중소기업 경쟁여건 개선","7200"
"85","2013","중소기업청","중소기업성장안정지원","3200000"
"86","2013","중소기업청","중소기업수출촉진지원","39963000"
"87","2013","공정거래위원회","중소기업 경쟁여건 개선","144000"
"88","2013","중소기업청","중소기업수출촉진지원","712961"
"89","2013","중소기업청","중소기업신용보증지원","100000000"
"90","2013","중소기업청","중소기업성장안정지원","10000"
"91","2013","중소기업청","중소기업수출촉진지원","20000"
"92","2013","중소기업청","중소기업성장안정지원","635000000"
"93","2013","중소기업청","중소기업수출촉진지원","61750"
"94","2013","중소기업청","중소기업기술개발지원","41503000"
"95","2013","중소기업청","중소기업수출촉진지원","230000"
"96","2013","공정거래위원회","중소기업 경쟁여건 개선","18000"
"97","2013","중소기업청","중소기업수출촉진지원","100600"
"98","2013","중소기업청","중소기업수출촉진지원","29400"
"99","2013","중소기업청","중소기업수출촉진지원","6000"
"100","2013","중소기업청","중소기업기술개발지원","244823000"
"101","2013","중소기업청","중소기업수출촉진지원","0"
"102","2013","중소기업청","중소기업수출촉진지원","6650"
"103","2013","공정거래위원회","중소기업 경쟁여건 개선","144000"
"104","2013","중소기업청","중소기업수출촉진지원","30900"
"105","2014","중소기업청","중소기업신용보증지원","150000000"
"106","2014","중소기업청","중소기업성장안정지원","100000"
"107","2014","중소기업청","중소기업기술개발지원","350000000"
"108","2014","중소기업청","중소기업수출촉진지원","30000"
"109","2014","중소기업청","중소기업수출촉진지원","2000"
"110","2014","중소기업청","중소기업수출촉진지원","1421000"
"111","2014","공정거래위원회","중소기업 경쟁여건 개선","31000"
"112","2014","중소기업청","중소기업성장안정지원","1039000"
"113","2014","중소기업청","중소기업성장안정지원","835000000"
"114","2014","중소기업청","중소기업기술개발지원","145822000"
"115","2014","중소기업청","중소기업수출촉진지원","55000"
"116","2014","공정거래위원회","중소기업 경쟁여건 개선","24800"
"117","2014","중소기업청","중소기업성장안정지원","782000"
"118","2014","중소기업청","중소기업기술개발지원","141361000"
"119","2014","중소기업청","중소기업수출촉진지원","440000"
"120","2014","중소기업청","중소기업수출촉진지원","96000"
"121","2014","중소기업청","중소기업수출촉진지원","30000"
"122","2014","공정거래위원회","중소기업 경쟁여건 개선","78500"
"123","2014","공정거래위원회","중소기업 경쟁여건 개선","7200"
"124","2014","중소기업청","중소기업성장안정지원","3516000"
"125","2014","중소기업청","중소기업수출촉진지원","350000"
"126","2014","중소기업청","중소기업수출촉진지원","770354"
"127","2014","중소기업청","중소기업수출촉진지원","918000"
"128","2014","중소기업청","중소기업수출촉진지원","49600"
"129","2014","중소기업청","중소기업수출촉진지원","5800"
"130","2014","중소기업청","중소기업성장안정지원","100000000"
"131","2014","중소기업청","중소기업수출촉진지원","70750"
"132","2014","중소기업청","중소기업수출촉진지원","1700"
"133","2014","중소기업청","중소기업수출촉진지원","13966"
"134","2014","중소기업청","중소기업수출촉진지원","762761"
"135","2014","공정거래위원회","중소기업 경쟁여건 개선","180000"
"136","2014","중소기업청","중소기업성장안정지원","3000"
"137","2014","중소기업청","중소기업기술개발지원","4132000"
"138","2014","공정거래위원회","중소기업 경쟁여건 개선","144000"
"139","2014","중소기업청","중소기업수출촉진지원","10000"
"140","2014","중소기업청","중소기업수출촉진지원","203541"
"141","2014","중소기업청","중소기업수출촉진지원","30000"
"142","2014","중소기업청","중소기업수출촉진지원","15000"
"143","2014","중소기업청","중소기업신용보증지원","102200000"
"144","2014","중소기업청","중소기업신용보증지원","89400000"
"145","2014","공정거래위원회","중소기업 경쟁여건 개선","493000"
"146","2014","중소기업청","중소기업성장안정지원","0"
"147","2014","중소기업청","중소기업기술개발지원","30003000"
"148","2014","중소기업청","중소기업기술개발지원","247003000"
"149","2014","중소기업청","중소기업수출촉진지원","145500"
"150","2014","중소기업청","중소기업수출촉진지원","18948000"
"151","2014","중소기업청","중소기업수출촉진지원","15000"
"152","2014","중소기업청","중소기업수출촉진지원","255000"
"153","2014","공정거래위원회","중소기업 경쟁여건 개선","85000"
"154","2014","중소기업청","중소기업성장안정지원","373000"
"155","2014","중소기업청","중소기업성장안정지원","0"
"156","2014","중소기업청","중소기업수출촉진지원","12760"
"157","2014","중소기업청","중소기업수출촉진지원","464659"
"158","2014","중소기업청","중소기업수출촉진지원","6000"
"159","2014","중소기업청","중소기업수출촉진지원","15650"
"160","2014","중소기업청","중소기업수출촉진지원","12000"
"161","2014","중소기업청","중소기업성장안정지원","12000"
"162","2014","중소기업청","중소기업기술개발지원","133621000"
"163","2014","중소기업청","중소기업수출촉진지원","8039000"
"164","2014","중소기업청","중소기업성장안정지원","10000"
"165","2014","중소기업청","중소기업성장안정지원","150000000"
"166","2014","중소기업청","중소기업수출촉진지원","27540"
"167","2014","중소기업청","중소기업수출촉진지원","100600"
"168","2014","중소기업청","중소기업성장안정지원","480000"
"169","2014","중소기업청","중소기업기술개발지원","5500000"
"170","2014","중소기업청","중소기업기술개발지원","10500000"
"171","2014","중소기업청","중소기업수출촉진지원","7200"
"172","2014","공정거래위원회","중소기업 경쟁여건 개선","21550"
"173","2014","중소기업청","중소기업수출촉진지원","13260000"
"174","2014","중소기업청","중소기업수출촉진지원","86497"
"175","2014","공정거래위원회","중소기업 경쟁여건 개선","15500"
"176","2014","공정거래위원회","중소기업 경쟁여건 개선","19820"
"177","2014","중소기업청","중소기업수출촉진지원","4000"
"178","2014","중소기업청","중소기업수출촉진지원","0"
"179","2014","중소기업청","중소기업수출촉진지원","11700"
"180","2014","중소기업청","중소기업수출촉진지원","3800"
"181","2014","공정거래위원회","중소기업 경쟁여건 개선","14000"
"182","2014","중소기업청","중소기업수출촉진지원","24000"
"183","2014","중소기업청","중소기업수출촉진지원","238500"
"184","2014","중소기업청","중소기업수출촉진지원","2475000"
"185","2014","중소기업청","중소기업수출촉진지원","101000"
"186","2014","중소기업청","중소기업기술개발지원","83989000"
"187","2014","공정거래위원회","중소기업 경쟁여건 개선","18000"
"188","2014","중소기업청","중소기업신용보증지원","54800000"
"189","2014","중소기업청","중소기업수출촉진지원","5000"
"190","2014","중소기업청","중소기업성장안정지원","4704000"
"191","2014","중소기업청","중소기업수출촉진지원","477852"
"192","2014","공정거래위원회","중소기업 경쟁여건 개선","30000"
"193","2014","공정거래위원회","중소기업 경쟁여건 개선","23000"
"194","2014","중소기업청","중소기업수출촉진지원","31400"
"195","2014","중소기업청","중소기업성장안정지원","102000"
"196","2014","중소기업청","중소기업수출촉진지원","24736"
"197","2014","중소기업청","중소기업수출촉진지원","90400"
"198","2014","공정거래위원회","중소기업 경쟁여건 개선","144000"
"199","2014","공정거래위원회","중소기업 경쟁여건 개선","5450"
"200","2014","공정거래위원회","중소기업 경쟁여건 개선","34180"
"201","2014","중소기업청","중소기업수출촉진지원","30000"
"202","2014","중소기업청","중소기업기술개발지원","16541000"
"203","2014","중소기업청","중소기업수출촉진지원","49500000"
"204","2014","중소기업청","중소기업수출촉진지원","5626034"
"205","2014","중소기업청","중소기업수출촉진지원","33600"
"206","2014","중소기업청","중소기업수출촉진지원","5600"
"207","2014","중소기업청","중소기업수출촉진지원","29400"
"208","2014","중소기업청","중소기업성장안정지원","278000"
"209","2014","중소기업청","중소기업성장안정지원","15000000"
"210","2014","중소기업청","중소기업수출촉진지원","29100"
"211","2014","중소기업청","중소기업수출촉진지원","84000"
"212","2014","공정거래위원회","중소기업 경쟁여건 개선","2000"
"213","2014","공정거래위원회","중소기업 경쟁여건 개선","50000"
"214","2015","중소기업청","중소기업수출촉진지원","1400"
"215","2015","중소기업청","중소기업기술개발지원","6000000"
"216","2015","공정거래위원회","중소기업 경쟁여건 개선","91000"
"217","2015","중소기업청","중소기업성장안정지원","98400"
"218","2015","중소기업청","중소기업기술개발지원","0"
"219","2015","중소기업청","중소기업기술개발지원","0"
"220","2015","중소기업청","중소기업수출촉진지원","685000"
"221","2015","중소기업청","중소기업수출촉진지원","82000"
"222","2015","공정거래위원회","중소기업 경쟁여건 개선","35900"
"223","2015","중소기업청","중소기업수출촉진지원","29100"
"224","2015","중소기업청","중소기업기술개발지원","68530000"
"225","2015","중소기업청","중소기업기술개발지원","0"
"226","2015","중소기업청","중소기업수출촉진지원","30000"
"227","2015","중소기업청","중소기업수출촉진지원","30000"
"228","2015","중소기업청","중소기업수출촉진지원","125200"
"229","2015","공정거래위원회","중소기업 경쟁여건 개선","30000"
"230","2015","중소기업청","중소기업기술개발지원","3000000"
"231","2015","중소기업청","중소기업기술개발지원","1300000"
"232","2015","중소기업청","중소기업수출촉진지원","56000"
"233","2015","중소기업청","중소기업수출촉진지원","204000"
"234","2015","중소기업청","중소기업기술개발지원","3000000"
"235","2015","중소기업청","중소기업수출촉진지원","5600"
"236","2015","중소기업청","중소기업성장안정지원","42000"
"237","2015","중소기업청","중소기업수출촉진지원","1364350"
"238","2015","중소기업청","중소기업수출촉진지원","255000"
"239","2015","중소기업청","중소기업기술개발지원","158620000"
"240","2015","중소기업청","중소기업수출촉진지원","4000"
"241","2015","중소기업청","중소기업기술개발지원","0"
"242","2015","중소기업청","중소기업성장안정지원","3100000"
"243","2015","중소기업청","중소기업수출촉진지원","68500000"
"244","2015","중소기업청","중소기업수출촉진지원","350000"
"245","2015","중소기업청","중소기업수출촉진지원","0"
"246","2015","중소기업청","중소기업수출촉진지원","95000"
"247","2015","중소기업청","중소기업기술개발지원","1400000"
"248","2015","중소기업청","중소기업수출촉진지원","500241"
"249","2015","중소기업청","중소기업수출촉진지원","870000"
"250","2015","중소기업청","중소기업수출촉진지원","6000"
"251","2015","공정거래위원회","중소기업 경쟁여건 개선","30000"
"252","2015","중소기업청","중소기업성장안정지원","26000"
"253","2015","중소기업청","중소기업기술개발지원","262000000"
"254","2015","중소기업청","중소기업기술개발지원","940000"
"255","2015","중소기업청","중소기업수출촉진지원","2634000"
"256","2015","중소기업청","중소기업성장안정지원","3000"
"257","2015","공정거래위원회","중소기업 경쟁여건 개선","180000"
"258","2015","공정거래위원회","중소기업 경쟁여건 개선","12310"
"259","2015","중소기업청","중소기업수출촉진지원","30000"
"260","2015","공정거래위원회","중소기업 경쟁여건 개선","18014"
"261","2015","공정거래위원회","중소기업 경쟁여건 개선","5000"
"262","2015","중소기업청","중소기업기술개발지원","162360000"
"263","2015","중소기업청","중소기업수출촉진지원","33000"
"264","2015","공정거래위원회","중소기업 경쟁여건 개선","7000"
"265","2015","중소기업청","중소기업성장안정지원","260000"
"266","2015","중소기업청","중소기업수출촉진지원","24000"
"267","2015","중소기업청","중소기업기술개발지원","0"
"268","2015","공정거래위원회","중소기업 경쟁여건 개선","0"
"269","2015","공정거래위원회","중소기업 경쟁여건 개선","23690"
"270","2015","중소기업청","중소기업기술개발지원","9000000"
"271","2015","중소기업청","중소기업수출촉진지원","16460000"
"272","2015","중소기업청","중소기업수출촉진지원","25000"
"273","2015","공정거래위원회","중소기업 경쟁여건 개선","154900"
"274","2015","공정거래위원회","중소기업 경쟁여건 개선","17000"
"275","2015","공정거래위원회","중소기업 경쟁여건 개선","45000"
"276","2015","중소기업청","중소기업기술개발지원","2000000"
"277","2015","중소기업청","중소기업수출촉진지원","103646"
"278","2015","중소기업청","중소기업수출촉진지원","12800"
"279","2015","중소기업청","중소기업수출촉진지원","70750"
"280","2015","중소기업청","중소기업성장안정지원","1027000000"
"281","2015","중소기업청","중소기업기술개발지원","152003000"
"282","2015","중소기업청","중소기업수출촉진지원","10000"
"283","2015","중소기업청","중소기업성장안정지원","4947000"
"284","2015","공정거래위원회","중소기업 경쟁여건 개선","19986"
"285","2015","중소기업청","중소기업신용보증지원","50000000"
"286","2015","중소기업청","중소기업성장안정지원","254372"
"287","2015","중소기업청","중소기업기술개발지원","5740000"
"288","2015","중소기업청","중소기업기술개발지원","30000"
"289","2015","중소기업청","중소기업성장안정지원","529500"
"290","2015","중소기업청","중소기업수출촉진지원","153000"
"291","2015","중소기업청","중소기업수출촉진지원","101000"
"292","2015","중소기업청","중소기업수출촉진지원","90000"
"293","2015","중소기업청","중소기업수출촉진지원","115000"
"294","2015","공정거래위원회","중소기업 경쟁여건 개선","33100"
"295","2015","중소기업청","중소기업수출촉진지원","4200"
"296","2015","중소기업청","중소기업기술개발지원","5000"
"297","2015","중소기업청","중소기업신용보증지원","50000000"
"298","2015","중소기업청","중소기업성장안정지원","100000000"
"299","2015","중소기업청","중소기업기술개발지원","300000000"
"300","2015","중소기업청","중소기업기술개발지원","2700000"
"301","2015","중소기업청","중소기업기술개발지원","2300000"
"302","2015","중소기업청","중소기업기술개발지원","300000"
"303","2015","중소기업청","중소기업수출촉진지원","390000"
"304","2015","중소기업청","중소기업기술개발지원","0"
"305","2015","중소기업청","중소기업수출촉진지원","101000"
"306","2015","중소기업청","중소기업수출촉진지원","11250"
"307","2015","공정거래위원회","중소기업 경쟁여건 개선","123000"
"308","2015","중소기업청","중소기업성장안정지원","100000000"
"309","2015","중소기업청","중소기업수출촉진지원","1021113"
"310","2015","공정거래위원회","중소기업 경쟁여건 개선","78100"
"311","2015","공정거래위원회","중소기업 경쟁여건 개선","2000"
"312","2015","중소기업청","중소기업성장안정지원","1072728"
"313","2015","중소기업청","중소기업수출촉진지원","16650"
"314","2015","중소기업청","중소기업수출촉진지원","0"
"315","2015","중소기업청","중소기업기술개발지원","1470000"
"316","2015","중소기업청","중소기업기술개발지원","120000"
"317","2015","중소기업청","중소기업수출촉진지원","70000"
"318","2015","공정거래위원회","중소기업 경쟁여건 개선","20000"
"319","2015","중소기업청","중소기업기술개발지원","31160000"
"320","2015","중소기업청","중소기업기술개발지원","0"
"321","2015","중소기업청","중소기업수출촉진지원","34000"
"322","2015","중소기업청","중소기업수출촉진지원","969000"
"323","2015","중소기업청","중소기업성장안정지원","100000"
"324","2015","중소기업청","중소기업수출촉진지원","4466000"
"325","2015","공정거래위원회","중소기업 경쟁여건 개선","3000"
"326","2015","중소기업청","중소기업수출촉진지원","53003"
"327","2015","중소기업청","중소기업수출촉진지원","12000"
"328","2015","중소기업청","중소기업신용보증지원","28500000"
"329","2015","중소기업청","중소기업수출촉진지원","30000"
"330","2015","중소기업청","중소기업기술개발지원","18000"
"331","2015","중소기업청","중소기업신용보증지원","103833000"
"332","2015","공정거래위원회","중소기업 경쟁여건 개선","493000"
"333","2015","중소기업청","중소기업수출촉진지원","15000"
"334","2015","중소기업청","중소기업수출촉진지원","1700"
"335","2015","중소기업청","중소기업기술개발지원","0"
"336","2015","중소기업청","중소기업수출촉진지원","20997"
"337","2015","중소기업청","중소기업수출촉진지원","39522000"
"338","2015","중소기업청","중소기업수출촉진지원","84000"
"339","2015","중소기업청","중소기업성장안정지원","13028000"
"340","2015","중소기업청","중소기업기술개발지원","1620000"
"341","2015","중소기업청","중소기업기술개발지원","130000"
"342","2015","중소기업청","중소기업수출촉진지원","115400"
"343","2015","중소기업청","중소기업성장안정지원","0"
"344","2015","공정거래위원회","중소기업 경쟁여건 개선","20000"
"345","2015","중소기업청","중소기업수출촉진지원","2829600"
"346","2015","중소기업청","중소기업기술개발지원","0"
"347","2015","중소기업청","중소기업수출촉진지원","257000"
"348","2015","중소기업청","중소기업수출촉진지원","415000"
"349","2015","중소기업청","중소기업신용보증지원","36000000"
"350","2015","중소기업청","중소기업수출촉진지원","12000"
"351","2015","중소기업청","중소기업기술개발지원","5500000"
"352","2015","중소기업청","중소기업기술개발지원","16540000"
"353","2015","중소기업청","중소기업기술개발지원","0"
"354","2015","공정거래위원회","중소기업 경쟁여건 개선","5000"
"355","2015","공정거래위원회","중소기업 경쟁여건 개선","0"
"356","2016","중소기업청","중소기업성장안정지원","155000000"
"357","2016","중소기업청","중소기업성장안정지원","1150000000"
"358","2016","중소기업청","중소기업성장안정지원","3952000"
"359","2016","중소기업청","중소기업수출촉진지원","95000"
"360","2016","중소기업청","중소기업기술개발지원","138236000"
"361","2016","중소기업청","중소기업수출촉진지원","61572000"
"362","2016","중소기업청","중소기업수출촉진지원","23000"
"363","2016","중소기업청","중소기업수출촉진지원","390000"
"364","2016","중소기업청","중소기업기술개발지원","43000"
"365","2016","중소기업청","중소기업기술개발지원","20000"
"366","2016","중소기업청","중소기업기술개발지원","90000"
"367","2016","중소기업청","중소기업수출촉진지원","103400"
