"","FSCL_YY","OFFC_NM","PGM_NM","Y_YY_DFN_MEDI_KCUR_AMT"
"1099","2020","중소벤처기업부","중소기업기술개발지원","423472000"
"1100","2020","중소벤처기업부","중소기업수출촉진지원","0"
"1101","2020","중소벤처기업부","중소기업수출촉진지원","12799000"
"1102","2020","중소벤처기업부","중소기업수출촉진지원","38000"
"1103","2020","중소벤처기업부","중소기업수출촉진지원","30000"
"1104","2020","중소벤처기업부","중소기업수출촉진지원","190000"
"1105","2020","중소벤처기업부","중소기업기술개발지원","3000"
"1106","2020","중소벤처기업부","중소기업기술개발지원","7445000"
"1107","2020","중소벤처기업부","중소기업기술개발지원","2000"
"1108","2020","중소벤처기업부","중소기업기술개발지원","2619000"
"1109","2020","중소벤처기업부","중소기업수출촉진지원","0"
"1110","2020","중소벤처기업부","중소기업수출촉진지원","321000"
"1111","2020","중소벤처기업부","중소기업수출촉진지원","194000"
"1112","2020","중소벤처기업부","중소기업성장안정지원","26000"
"1113","2020","중소벤처기업부","중소기업기술개발지원","20000"
"1114","2020","중소벤처기업부","중소기업기술개발지원","15005000"
"1115","2020","중소벤처기업부","중소기업수출촉진지원","97000"
"1116","2020","중소벤처기업부","중소기업기술개발지원","1700000"
"1117","2020","중소벤처기업부","중소기업기술개발지원","0"
"1118","2020","중소벤처기업부","중소기업기술개발지원","0"
"1119","2020","중소벤처기업부","중소기업성장안정지원","5000"
"1120","2020","중소벤처기업부","중소기업기술개발지원","1000"
"1121","2020","공정거래위원회","중소기업 경쟁여건 개선","142407"
"1122","2020","공정거래위원회","중소기업 경쟁여건 개선","300000"
"1123","2020","중소벤처기업부","중소기업수출촉진지원","44000"
"1124","2020","중소벤처기업부","중소기업수출촉진지원","267000"
"1125","2020","중소벤처기업부","중소기업기술개발지원","6541000"
"1126","2020","중소벤처기업부","중소기업기술개발지원","32930000"
"1127","2020","중소벤처기업부","중소기업성장안정지원","0"
"1128","2020","중소벤처기업부","중소기업기술개발지원","336000"
"1129","2020","중소벤처기업부","중소기업기술개발지원","6654000"
"1130","2020","중소벤처기업부","중소기업성장안정지원","537000"
"1131","2020","중소벤처기업부","중소기업성장안정지원","364200000"
"1132","2020","중소벤처기업부","중소기업수출촉진지원","7000"
"1133","2020","중소벤처기업부","중소기업기술개발지원","13682000"
"1134","2020","중소벤처기업부","중소기업기술개발지원","12120000"
"1135","2020","중소벤처기업부","중소기업기술개발지원","518000"
"1136","2020","중소벤처기업부","중소기업기술개발지원","2000"
"1137","2020","중소벤처기업부","중소기업기술개발지원","523000"
"1138","2020","중소벤처기업부","중소기업수출촉진지원","0"
"1139","2020","중소벤처기업부","중소기업수출촉진지원","36000"
"1140","2020","중소벤처기업부","중소기업기술개발지원","34000"
"1141","2020","중소벤처기업부","중소기업성장안정지원","10000000"
"1142","2020","중소벤처기업부","중소기업기술개발지원","0"
"1143","2020","중소벤처기업부","중소기업기술개발지원","2522000"
"1144","2020","중소벤처기업부","중소기업기술개발지원","10000"
"1145","2020","중소벤처기업부","중소기업성장안정지원","59000"
"1146","2020","공정거래위원회","중소기업 경쟁여건 개선","354000"
"1147","2020","중소벤처기업부","중소기업수출촉진지원","1592000"
"1148","2020","중소벤처기업부","중소기업기술개발지원","0"
"1149","2020","중소벤처기업부","중소기업기술개발지원","556000"
"1150","2020","공정거래위원회","중소기업 경쟁여건 개선","26000"
"1151","2020","중소벤처기업부","중소기업수출촉진지원","1000"
"1152","2020","중소벤처기업부","중소기업수출촉진지원","0"
"1153","2020","중소벤처기업부","중소기업수출촉진지원","319000"
"1154","2020","중소벤처기업부","중소기업수출촉진지원","55000"
"1155","2020","중소벤처기업부","중소기업기술개발지원","44274000"
"1156","2020","중소벤처기업부","중소기업기술개발지원","9418000"
"1157","2020","중소벤처기업부","중소기업성장안정지원","500000"
"1158","2020","중소벤처기업부","중소기업성장안정지원","2843000"
"1159","2020","중소벤처기업부","중소기업수출촉진지원","17000"
"1160","2020","중소벤처기업부","중소기업기술개발지원","18492000"
"1161","2020","중소벤처기업부","중소기업수출촉진지원","33000"
"1162","2020","중소벤처기업부","중소기업수출촉진지원","513000"
"1163","2020","중소벤처기업부","중소기업수출촉진지원","10000"
"1164","2020","중소벤처기업부","중소기업수출촉진지원","50000"
"1165","2020","중소벤처기업부","중소기업수출촉진지원","0"
"1166","2020","중소벤처기업부","중소기업수출촉진지원","41000"
"1167","2020","중소벤처기업부","중소기업수출촉진지원","273000"
"1168","2020","중소벤처기업부","중소기업기술개발지원","9826000"
"1169","2020","중소벤처기업부","중소기업성장안정지원","69000"
"1170","2020","중소벤처기업부","중소기업기술개발지원","0"
"1171","2020","중소벤처기업부","중소기업기술개발지원","3000"
"1172","2020","중소벤처기업부","중소기업성장안정지원","197000"
"1173","2020","공정거래위원회","중소기업 경쟁여건 개선","0"
"1174","2020","중소벤처기업부","중소기업수출촉진지원","132000"
"1175","2020","중소벤처기업부","중소기업성장안정지원","200000000"
"1176","2020","중소벤처기업부","중소기업성장안정지원","3869000"
"1177","2020","중소벤처기업부","중소기업기술개발지원","6500000"
"1178","2020","중소벤처기업부","중소기업기술개발지원","13000"
"1179","2020","중소벤처기업부","중소기업성장안정지원","46000"
"1180","2020","중소벤처기업부","중소기업성장안정지원","20000000"
"1181","2020","공정거래위원회","중소기업 경쟁여건 개선","4000"
"1182","2020","중소벤처기업부","중소기업수출촉진지원","24000"
"1183","2020","중소벤처기업부","중소기업수출촉진지원","11000"
"1184","2020","중소벤처기업부","중소기업수출촉진지원","14000"
"1185","2020","중소벤처기업부","중소기업기술개발지원","7488000"
"1186","2020","중소벤처기업부","중소기업기술개발지원","4800000"
"1187","2020","중소벤처기업부","중소기업성장안정지원","100000000"
"1188","2021","공정거래위원회","중소기업 경쟁여건 개선","66000"
"1189","2021","중소벤처기업부","중소기업수출촉진지원","60641000"
"1190","2021","중소벤처기업부","중소기업수출촉진지원","4875000"
"1191","2021","중소벤처기업부","중소기업기술개발지원","0"
"1192","2021","공정거래위원회","중소기업 경쟁여건 개선","0"
"1193","2021","중소벤처기업부","중소기업수출촉진지원","57000"
"1194","2021","중소벤처기업부","중소기업기술개발지원","0"
"1195","2021","중소벤처기업부","중소기업기술개발지원","1758000"
"1196","2021","중소벤처기업부","중소기업기술개발지원","20000"
"1197","2021","중소벤처기업부","중소기업기술개발지원","408000"
"1198","2021","중소벤처기업부","중소기업기술개발지원","4451000"
"1199","2021","중소벤처기업부","중소기업기술개발지원","665000"
"1200","2021","공정거래위원회","중소기업 경쟁여건 개선","8500"
"1201","2021","중소벤처기업부","중소기업수출촉진지원","2000"
"1202","2021","중소벤처기업부","중소기업수출촉진지원","44000"
"1203","2021","중소벤처기업부","중소기업수출촉진지원","17000"
"1204","2021","중소벤처기업부","중소기업수출촉진지원","60000"
"1205","2021","중소벤처기업부","중소기업수출촉진지원","0"
"1206","2021","중소벤처기업부","중소기업기술개발지원","3300000"
"1207","2021","중소벤처기업부","중소기업기술개발지원","3000"
"1208","2021","중소벤처기업부","중소기업기술개발지원","290000"
"1209","2021","중소벤처기업부","중소기업기술개발지원","0"
"1210","2021","중소벤처기업부","중소기업기술개발지원","24000"
"1211","2021","공정거래위원회","중소기업 경쟁여건 개선","34000"
"1212","2021","중소벤처기업부","중소기업수출촉진지원","126000"
"1213","2021","중소벤처기업부","중소기업수출촉진지원","230000"
"1214","2021","중소벤처기업부","중소기업성장안정지원","429000"
"1215","2021","중소벤처기업부","중소기업성장안정지원","396100000"
"1216","2021","중소벤처기업부","중소기업기술개발지원","2473000"
"1217","2021","중소벤처기업부","중소기업기술개발지원","1000"
"1218","2021","중소벤처기업부","중소기업기술개발지원","1714000"
"1219","2021","중소벤처기업부","중소기업기술개발지원","8950000"
"1220","2021","중소벤처기업부","중소기업기술개발지원","5859000"
"1221","2021","중소벤처기업부","중소기업기술개발지원","13400000"
"1222","2021","중소벤처기업부","중소기업기술개발지원","373000"
"1223","2021","중소벤처기업부","중소기업기술개발지원","8660000"
"1224","2021","중소벤처기업부","중소기업기술개발지원","245000"
"1225","2021","공정거래위원회","중소기업 경쟁여건 개선","0"
"1226","2021","공정거래위원회","중소기업 경쟁여건 개선","5083"
"1227","2021","공정거래위원회","중소기업 경쟁여건 개선","45000"
"1228","2021","중소벤처기업부","중소기업수출촉진지원","0"
"1229","2021","중소벤처기업부","중소기업성장안정지원","0"
"1230","2021","중소벤처기업부","중소기업기술개발지원","278001000"
"1231","2021","중소벤처기업부","중소기업기술개발지원","0"
"1232","2021","중소벤처기업부","중소기업기술개발지원","0"
"1233","2021","중소벤처기업부","중소기업기술개발지원","28500000"
"1234","2021","중소벤처기업부","중소기업수출촉진지원","5000"
"1235","2021","중소벤처기업부","중소기업수출촉진지원","132000"
"1236","2021","중소벤처기업부","중소기업기술개발지원","11250000"
"1237","2021","중소벤처기업부","중소기업기술개발지원","985000"
"1238","2021","중소벤처기업부","중소기업수출촉진지원","272000"
"1239","2021","중소벤처기업부","중소기업수출촉진지원","1000"
"1240","2021","중소벤처기업부","중소기업수출촉진지원","104000"
"1241","2021","중소벤처기업부","중소기업성장안정지원","500000000"
"1242","2021","중소벤처기업부","중소기업기술개발지원","234000"
"1243","2021","중소벤처기업부","중소기업성장안정지원","3991000"
"1244","2021","공정거래위원회","중소기업 경쟁여건 개선","374000"
"1245","2021","중소벤처기업부","중소기업수출촉진지원","60000"
"1246","2021","중소벤처기업부","중소기업기술개발지원","3501000"
"1247","2021","중소벤처기업부","중소기업성장안정지원","40000"
"1248","2021","중소벤처기업부","중소기업기술개발지원","0"
"1249","2021","중소벤처기업부","중소기업기술개발지원","375000"
"1250","2021","중소벤처기업부","중소기업성장안정지원","20000000"
"1251","2021","공정거래위원회","중소기업 경쟁여건 개선","14310"
"1252","2021","중소벤처기업부","중소기업수출촉진지원","14000"
"1253","2021","중소벤처기업부","중소기업수출촉진지원","33000"
"1254","2021","중소벤처기업부","중소기업수출촉진지원","4000"
"1255","2021","중소벤처기업부","중소기업기술개발지원","1100000"
"1256","2021","중소벤처기업부","중소기업기술개발지원","0"
"1257","2021","중소벤처기업부","중소기업성장안정지원","1766000"
"1258","2021","중소벤처기업부","중소기업성장안정지원","0"
"1259","2021","중소벤처기업부","중소기업기술개발지원","1109000"
"1260","2021","중소벤처기업부","중소기업기술개발지원","5977000"
"1261","2021","공정거래위원회","중소기업 경쟁여건 개선","26486"
"1262","2021","공정거래위원회","중소기업 경쟁여건 개선","4000"
"1263","2021","중소벤처기업부","중소기업수출촉진지원","0"
"1264","2021","중소벤처기업부","중소기업수출촉진지원","24000"
"1265","2021","중소벤처기업부","중소기업기술개발지원","0"
"1266","2021","중소벤처기업부","중소기업성장안정지원","412000"
"1267","2021","중소벤처기업부","중소기업기술개발지원","0"
"1268","2021","공정거래위원회","중소기업 경쟁여건 개선","10000"
"1269","2021","중소벤처기업부","중소기업수출촉진지원","1469924"
"1270","2021","중소벤처기업부","중소기업수출촉진지원","275550"
"1271","2021","중소벤처기업부","중소기업수출촉진지원","30000"
"1272","2021","중소벤처기업부","중소기업성장안정지원","5000"
"1273","2021","중소벤처기업부","중소기업기술개발지원","0"
"1274","2021","중소벤처기업부","중소기업기술개발지원","0"
"1275","2021","중소벤처기업부","중소기업기술개발지원","344000"
"1276","2021","중소벤처기업부","중소기업기술개발지원","0"
"1277","2021","중소벤처기업부","중소기업기술개발지원","0"
"1278","2021","중소벤처기업부","중소기업기술개발지원","290000"
"1279","2021","공정거래위원회","중소기업 경쟁여건 개선","19000"
"1280","2021","공정거래위원회","중소기업 경쟁여건 개선","60830"
"1281","2021","공정거래위원회","중소기업 경쟁여건 개선","1000"
"1282","2021","중소벤처기업부","중소기업수출촉진지원","97000"
"1283","2021","중소벤처기업부","중소기업수출촉진지원","498000"
"1284","2021","중소벤처기업부","중소기업수출촉진지원","71000"
"1285","2021","중소벤처기업부","중소기업기술개발지원","79000"
"1286","2021","공정거래위원회","중소기업 경쟁여건 개선","121585"
"1287","2021","중소벤처기업부","중소기업기술개발지원","0"
"1288","2021","중소벤처기업부","중소기업기술개발지원","2000"
"1289","2021","중소벤처기업부","중소기업기술개발지원","10782000"
"1290","2021","중소벤처기업부","중소기업기술개발지원","46317000"
"1291","2021","중소벤처기업부","중소기업기술개발지원","234000"
"1292","2021","중소벤처기업부","중소기업기술개발지원","5741000"
"1293","2021","중소벤처기업부","중소기업기술개발지원","336000"
"1294","2021","중소벤처기업부","중소기업수출촉진지원","5000"
"1295","2021","중소벤처기업부","중소기업수출촉진지원","258000"
"1296","2021","중소벤처기업부","중소기업수출촉진지원","1000"
"1297","2021","중소벤처기업부","중소기업수출촉진지원","5050000"
"1298","2021","중소벤처기업부","중소기업수출촉진지원","0"
"1299","2021","중소벤처기업부","중소기업성장안정지원","34000"
"1300","2021","중소벤처기업부","중소기업기술개발지원","0"
"1301","2021","중소벤처기업부","중소기업기술개발지원","1000"
"1302","2021","중소벤처기업부","중소기업기술개발지원","7000"
"1303","2021","중소벤처기업부","중소기업성장안정지원","300000000"
"1304","2021","중소벤처기업부","중소기업기술개발지원","9600000"
"1305","2021","중소벤처기업부","중소기업기술개발지원","95000"
"1306","2021","중소벤처기업부","중소기업기술개발지원","101050000"
"1307","2021","중소벤처기업부","중소기업기술개발지원","1253000"
"1308","2021","중소벤처기업부","중소기업기술개발지원","48000"
"1309","2021","중소벤처기업부","중소기업기술개발지원","0"
"1310","2021","공정거래위원회","중소기업 경쟁여건 개선","1044000"
"1311","2021","중소벤처기업부","중소기업기술개발지원","1000"
"1312","2021","중소벤처기업부","중소기업기술개발지원","60000"
"1313","2021","중소벤처기업부","중소기업기술개발지원","500000"
"1314","2021","중소벤처기업부","중소기업기술개발지원","1055000"
"1315","2021","중소벤처기업부","중소기업기술개발지원","5875000"
"1316","2021","중소벤처기업부","중소기업수출촉진지원","85000"
"1317","2021","중소벤처기업부","중소기업수출촉진지원","106216000"
"1318","2021","중소벤처기업부","중소기업수출촉진지원","497000"
"1319","2021","중소벤처기업부","중소기업수출촉진지원","392000"
"1320","2021","중소벤처기업부","중소기업성장안정지원","500000000"
"1321","2021","중소벤처기업부","중소기업기술개발지원","2000000"
"1322","2021","중소벤처기업부","중소기업기술개발지원","14323000"
"1323","2021","중소벤처기업부","중소기업기술개발지원","3695000"
"1324","2021","중소벤처기업부","중소기업기술개발지원","93000"
"1325","2021","중소벤처기업부","중소기업기술개발지원","100000"
"1326","2021","중소벤처기업부","중소기업수출촉진지원","10110000"
"1327","2021","중소벤처기업부","중소기업성장안정지원","140000000"
"1328","2021","중소벤처기업부","중소기업기술개발지원","556000"
"1329","2021","중소벤처기업부","중소기업기술개발지원","192812000"
"1330","2021","중소벤처기업부","중소기업기술개발지원","50000"
"1331","2021","중소벤처기업부","중소기업기술개발지원","29991000"
"1332","2021","중소벤처기업부","중소기업성장안정지원","232895000"
"1333","2021","공정거래위원회","중소기업 경쟁여건 개선","132286"
"1334","2021","공정거래위원회","중소기업 경쟁여건 개선","2520"
"1335","2021","중소벤처기업부","중소기업수출촉진지원","405000"
"1336","2021","중소벤처기업부","중소기업수출촉진지원","0"
"1337","2021","중소벤처기업부","중소기업성장안정지원","46000"
"1338","2021","중소벤처기업부","중소기업성장안정지원","55000000"
"1339","2021","중소벤처기업부","중소기업기술개발지원","163000"
"1340","2021","중소벤처기업부","중소기업수출촉진지원","0"
"1341","2021","중소벤처기업부","중소기업기술개발지원","493000"
"1342","2021","중소벤처기업부","중소기업기술개발지원","15957000"
"1343","2021","중소벤처기업부","중소기업성장안정지원","18000000"
"1344","2021","중소벤처기업부","중소기업기술개발지원","169000"
"1345","2021","중소벤처기업부","중소기업수출촉진지원","15300000"
"1346","2021","중소벤처기업부","중소기업수출촉진지원","437526"
"1347","2021","중소벤처기업부","중소기업수출촉진지원","11000"
"1348","2021","중소벤처기업부","중소기업수출촉진지원","154000"
"1349","2021","중소벤처기업부","중소기업수출촉진지원","7000"
"1350","2021","중소벤처기업부","중소기업수출촉진지원","0"
"1351","2021","중소벤처기업부","중소기업수출촉진지원","792000"
"1352","2021","중소벤처기업부","중소기업성장안정지원","180000"
"1353","2021","중소벤처기업부","중소기업기술개발지원","1700000"
"1354","2021","중소벤처기업부","중소기업기술개발지원","313000"
"1355","2021","중소벤처기업부","중소기업기술개발지원","456000"
"1356","2021","공정거래위원회","중소기업 경쟁여건 개선","1000"
"1357","2021","중소벤처기업부","중소기업기술개발지원","6278000"
"1358","2021","중소벤처기업부","중소기업기술개발지원","16066000"
"1359","2021","중소벤처기업부","중소기업기술개발지원","9000000"
"1360","2021","중소벤처기업부","중소기업성장안정지원","5423000"
"1361","2021","중소벤처기업부","중소기업기술개발지원","28000"
"1362","2021","중소벤처기업부","중소기업성장안정지원","330000000"
"1363","2021","중소벤처기업부","중소기업기술개발지원","383000"
"1364","2021","중소벤처기업부","중소기업기술개발지원","1390000"
"1365","2021","중소벤처기업부","중소기업기술개발지원","10125000"
"1366","2021","중소벤처기업부","중소기업기술개발지원","4850000"
"1367","2021","중소벤처기업부","중소기업수출촉진지원","0"
"1368","2021","중소벤처기업부","중소기업수출촉진지원","305000"
"1369","2021","중소벤처기업부","중소기업수출촉진지원","30000"
"1370","2021","중소벤처기업부","중소기업수출촉진지원","3000"
"1371","2021","중소벤처기업부","중소기업기술개발지원","0"
"1372","2021","중소벤처기업부","중소기업기술개발지원","2000"
"1373","2021","중소벤처기업부","중소기업기술개발지원","1815000"
"1374","2021","중소벤처기업부","중소기업기술개발지원","649000"
"1375","2021","중소벤처기업부","중소기업성장안정지원","60000000"
"1376","2021","중소벤처기업부","중소기업성장안정지원","0"
"1377","2021","중소벤처기업부","중소기업기술개발지원","13000"
"1378","2021","중소벤처기업부","중소기업수출촉진지원","12799000"
"1379","2021","중소벤처기업부","중소기업기술개발지원","413000"
"1380","2021","중소벤처기업부","중소기업기술개발지원","0"
"1381","2021","중소벤처기업부","중소기업기술개발지원","47742000"
"1382","2021","중소벤처기업부","중소기업기술개발지원","285000"
"1383","2021","중소벤처기업부","중소기업기술개발지원","23938000"
"1384","2021","중소벤처기업부","중소기업기술개발지원","8300000"
"1385","2021","중소벤처기업부","중소기업수출촉진지원","70000"
"1386","2021","중소벤처기업부","중소기업수출촉진지원","8994000"
"1387","2021","중소벤처기업부","중소기업수출촉진지원","0"
"1388","2021","중소벤처기업부","중소기업수출촉진지원","33000"
"1389","2021","중소벤처기업부","중소기업기술개발지원","1016000"
"1390","2021","중소벤처기업부","중소기업기술개발지원","7500000"
"1391","2021","중소벤처기업부","중소기업기술개발지원","3634000"
"1392","2021","중소벤처기업부","중소기업기술개발지원","0"
"1393","2021","중소벤처기업부","중소기업기술개발지원","400000"
"1394","2021","중소벤처기업부","중소기업성장안정지원","10000"
"1395","2021","중소벤처기업부","중소기업기술개발지원","0"
"1396","2021","중소벤처기업부","중소기업기술개발지원","0"
"1397","2021","중소벤처기업부","중소기업성장안정지원","0"
"1398","2021","중소벤처기업부","중소기업기술개발지원","1280000"
"1399","2021","중소벤처기업부","중소기업수출촉진지원","4000"
"1400","2021","중소벤처기업부","중소기업성장안정지원","0"
"1401","2021","중소벤처기업부","중소기업기술개발지원","0"
"1402","2021","중소벤처기업부","중소기업기술개발지원","433000"
"1403","2021","공정거래위원회","중소기업 경쟁여건 개선","8000"
"1404","2021","중소벤처기업부","중소기업수출촉진지원","50000"
"1405","2021","중소벤처기업부","중소기업수출촉진지원","30000"
"1406","2021","중소벤처기업부","중소기업수출촉진지원","37000"
"1407","2021","중소벤처기업부","중소기업수출촉진지원","0"
"1408","2021","중소벤처기업부","중소기업수출촉진지원","0"
"1409","2021","중소벤처기업부","중소기업기술개발지원","12325000"
"1410","2021","중소벤처기업부","중소기업기술개발지원","10000"
"1411","2021","중소벤처기업부","중소기업기술개발지원","12000000"
"1412","2021","중소벤처기업부","중소기업기술개발지원","0"
"1413","2021","중소벤처기업부","중소기업기술개발지원","0"
"1414","2021","중소벤처기업부","중소기업수출촉진지원","3000"
"1415","2021","중소벤처기업부","중소기업기술개발지원","288000"
"1416","2021","중소벤처기업부","중소기업성장안정지원","2182000"
"1417","2021","중소벤처기업부","중소기업기술개발지원","0"
"1418","2021","중소벤처기업부","중소기업기술개발지원","518000"
"1419","2021","중소벤처기업부","중소기업기술개발지원","12500000"
"1420","2021","공정거래위원회","중소기업 경쟁여건 개선","5850"
"1421","2021","공정거래위원회","중소기업 경쟁여건 개선","0"
"1422","2021","공정거래위원회","중소기업 경쟁여건 개선","35150"
"1423","2021","중소벤처기업부","중소기업수출촉진지원","0"
"1424","2021","중소벤처기업부","중소기업성장안정지원","500000"
"1425","2021","중소벤처기업부","중소기업성장안정지원","1770000000"
"1426","2021","중소벤처기업부","중소기업기술개발지원","3000"
"1427","2021","중소벤처기업부","중소기업기술개발지원","69000"
"1428","2021","중소벤처기업부","중소기업기술개발지원","44757000"
"1429","2021","공정거래위원회","중소기업 경쟁여건 개선","400"
"1430","2021","중소벤처기업부","중소기업수출촉진지원","9000"
"1431","2021","중소벤처기업부","중소기업수출촉진지원","402000"
"1432","2021","중소벤처기업부","중소기업수출촉진지원","2823000"
"1433","2021","중소벤처기업부","중소기업기술개발지원","392621000"
"1434","2021","중소벤처기업부","중소기업수출촉진지원","0"
"1435","2021","중소벤처기업부","중소기업수출촉진지원","2000"
"1436","2021","중소벤처기업부","중소기업성장안정지원","0"
"1437","2021","중소벤처기업부","중소기업기술개발지원","34000"
"1438","2021","중소벤처기업부","중소기업기술개발지원","7425000"
"1439","2021","중소벤처기업부","중소기업기술개발지원","10625000"
"1440","2021","중소벤처기업부","중소기업기술개발지원","0"
"1441","2021","중소벤처기업부","중소기업기술개발지원","201000"
"1442","2021","중소벤처기업부","중소기업기술개발지원","7712000"
"1443","2021","공정거래위원회","중소기업 경쟁여건 개선","360000"
"1444","2021","중소벤처기업부","중소기업수출촉진지원","194000"
"1445","2021","중소벤처기업부","중소기업수출촉진지원","18000"
"1446","2021","중소벤처기업부","중소기업기술개발지원","418324000"
"1447","2021","중소벤처기업부","중소기업성장안정지원","100000"
"1448","2021","중소벤처기업부","중소기업기술개발지원","8291000"
"1449","2021","중소벤처기업부","중소기업기술개발지원","5843000"
"1450","2021","중소벤처기업부","중소기업기술개발지원","2750000"
